
Pista 1:
  Voo QUICK42 (ID: 41) - Tempo de inicio: 113, Custo: 0
  Voo QUICK48 (ID: 47) - Tempo de inicio: 139, Custo: 0
  Voo QUICK47 (ID: 46) - Tempo de inicio: 184, Custo: 0
  Voo QUICK20 (ID: 19) - Tempo de inicio: 241, Custo: 0
  Voo QUICK30 (ID: 29) - Tempo de inicio: 277, Custo: 495
  Voo QUICK49 (ID: 48) - Tempo de inicio: 311, Custo: 500
  Voo QUICK5 (ID: 4) - Tempo de inicio: 356, Custo: 0
  Voo QUICK44 (ID: 43) - Tempo de inicio: 422, Custo: 808

Pista 5:
  Voo QUICK36 (ID: 35) - Tempo de inicio: 57, Custo: 0
  Voo QUICK38 (ID: 37) - Tempo de inicio: 141, Custo: 0
  Voo QUICK22 (ID: 21) - Tempo de inicio: 183, Custo: 1092
  Voo QUICK6 (ID: 5) - Tempo de inicio: 216, Custo: 0
  Voo QUICK35 (ID: 34) - Tempo de inicio: 245, Custo: 190
  Voo QUICK33 (ID: 32) - Tempo de inicio: 297, Custo: 135
  Voo QUICK43 (ID: 42) - Tempo de inicio: 364, Custo: 0
  Voo QUICK24 (ID: 23) - Tempo de inicio: 388, Custo: 819
  Voo QUICK26 (ID: 25) - Tempo de inicio: 401, Custo: 2052

Custo total da alocacao_VND: 18797

Pista 1:
  Voo QUICK19 (ID: 18) - Tempo de inicio: 20, Custo: 0
  Voo QUICK27 (ID: 26) - Tempo de inicio: 49, Custo: 0
  Voo QUICK2 (ID: 1) - Tempo de inicio: 78, Custo: 0
  Voo QUICK1 (ID: 0) - Tempo de inicio: 126, Custo: 0
  Voo QUICK23 (ID: 22) - Tempo de inicio: 174, Custo: 756
  Voo QUICK31 (ID: 30) - Tempo de inicio: 190, Custo: 1175
  Voo QUICK30 (ID: 29) - Tempo de inicio: 262, Custo: 0
  Voo QUICK49 (ID: 48) - Tempo de inicio: 301, Custo: 0
  Voo QUICK3 (ID: 2) - Tempo de inicio: 333, Custo: 860
  Voo QUICK20 (ID: 19) - Tempo de inicio: 358, Custo: 2340
  Voo QUICK26 (ID: 25) - Tempo de inicio: 381, Custo: 972
  Voo QUICK45 (ID: 44) - Tempo de inicio: 413, Custo: 315

Pista 2:
  Voo QUICK50 (ID: 49) - Tempo de inicio: 4, Custo: 0
  Voo QUICK39 (ID: 38) - Tempo de inicio: 79, Custo: 0
  Voo QUICK9 (ID: 8) - Tempo de inicio: 99, Custo: 0
  Voo QUICK22 (ID: 21) - Tempo de inicio: 146, Custo: 315
  Voo QUICK12 (ID: 11) - Tempo de inicio: 190, Custo: 110
  Voo QUICK32 (ID: 31) - Tempo de inicio: 225, Custo: 0
  Voo QUICK21 (ID: 20) - Tempo de inicio: 248, Custo: 549
  Voo QUICK29 (ID: 28) - Tempo de inicio: 296, Custo: 0
  Voo QUICK25 (ID: 24) - Tempo de inicio: 335, Custo: 826
  Voo QUICK37 (ID: 36) - Tempo de inicio: 372, Custo: 190
  Voo QUICK15 (ID: 14) - Tempo de inicio: 394, Custo: 3268

Pista 3:
  Voo QUICK17 (ID: 16) - Tempo de inicio: 29, Custo: 0
  Voo QUICK42 (ID: 41) - Tempo de inicio: 113, Custo: 0
  Voo QUICK48 (ID: 47) - Tempo de inicio: 139, Custo: 0
